,cell_line,compound,concentration,well_tech,replicate,TimePoint,siRNA,obj_cell_count,AnVPos_0,AnVPos_0.1,PIPos_0,PIPos_0.1,REP_si_conc
27066,HepG2,NIT,30,1,R4,11,siKinasePool,533,0.219512195,0.219512195,0.054409006,0.054409006,R4_siKinasePool_30
27067,HepG2,NIT,30,1,R4,12,siGCLC,563,0.341030195,0.337477798,0.053285968,0.051509769,R4_siGCLC_30
27068,HepG2,NIT,30,1,R4,12,siGCLM,409,0.303178484,0.303178484,0.075794621,0.075794621,R4_siGCLM_30
27069,HepG2,NIT,30,1,R4,12,siKEAP1,443,0.268623025,0.268623025,0.056433409,0.056433409,R4_siKEAP1_30
27070,HepG2,NIT,30,1,R4,12,siNFE2L2,462,0.281385281,0.274891775,0.062770563,0.062770563,R4_siNFE2L2_30
27071,HepG2,NIT,30,1,R4,12,mock,550,0.207272727,0.205454545,0.038181818,0.038181818,R4_mock_30
27072,HepG2,NIT,30,1,R4,12,siKinasePool,562,0.236654804,0.234875445,0.06227758,0.06227758,R4_siKinasePool_30
27073,HepG2,NIT,30,1,R4,13,siGCLC,589,0.329371817,0.324278438,0.0475382,0.0475382,R4_siGCLC_30
27074,HepG2,NIT,30,1,R4,13,siGCLM,403,0.372208437,0.369727047,0.084367246,0.084367246,R4_siGCLM_30
27075,HepG2,NIT,30,1,R4,13,siKEAP1,452,0.289823009,0.289823009,0.044247788,0.044247788,R4_siKEAP1_30
27076,HepG2,NIT,30,1,R4,13,siNFE2L2,491,0.305498982,0.301425662,0.067209776,0.065173116,R4_siNFE2L2_30
27077,HepG2,NIT,30,1,R4,13,mock,549,0.234972678,0.23132969,0.038251366,0.038251366,R4_mock_30
27078,HepG2,NIT,30,1,R4,13,siKinasePool,572,0.234265734,0.232517483,0.047202797,0.047202797,R4_siKinasePool_30
27079,HepG2,NIT,30,1,R4,14,siGCLC,589,0.312393888,0.312393888,0.044142615,0.044142615,R4_siGCLC_30
27080,HepG2,NIT,30,1,R4,14,siGCLM,418,0.40430622,0.40430622,0.083732057,0.083732057,R4_siGCLM_30
27081,HepG2,NIT,30,1,R4,14,siKEAP1,450,0.337777778,0.333333333,0.051111111,0.051111111,R4_siKEAP1_30
27082,HepG2,NIT,30,1,R4,14,siNFE2L2,491,0.32790224,0.32790224,0.054989817,0.052953157,R4_siNFE2L2_30
27083,HepG2,NIT,30,1,R4,14,mock,543,0.23572744,0.226519337,0.023941068,0.023941068,R4_mock_30
27084,HepG2,NIT,30,1,R4,14,siKinasePool,598,0.262541806,0.260869565,0.050167224,0.050167224,R4_siKinasePool_30
27085,HepG2,NIT,30,1,R4,15,siGCLC,574,0.395470383,0.388501742,0.054006969,0.052264808,R4_siGCLC_30
27086,HepG2,NIT,30,1,R4,15,siGCLM,443,0.354401806,0.35214447,0.079006772,0.079006772,R4_siGCLM_30
27087,HepG2,NIT,30,1,R4,15,siKEAP1,464,0.288793103,0.288793103,0.045258621,0.045258621,R4_siKEAP1_30
27088,HepG2,NIT,30,1,R4,15,siNFE2L2,508,0.344488189,0.344488189,0.045275591,0.045275591,R4_siNFE2L2_30
27089,HepG2,NIT,30,1,R4,15,mock,554,0.267148014,0.263537906,0.027075812,0.027075812,R4_mock_30
27090,HepG2,NIT,30,1,R4,15,siKinasePool,621,0.272141707,0.272141707,0.037037037,0.037037037,R4_siKinasePool_30
27091,HepG2,NIT,30,1,R4,16,siGCLC,600,0.378333333,0.376666667,0.046666667,0.046666667,R4_siGCLC_30
27092,HepG2,NIT,30,1,R4,16,siGCLM,432,0.409722222,0.407407407,0.078703704,0.078703704,R4_siGCLM_30
27093,HepG2,NIT,30,1,R4,16,siKEAP1,470,0.325531915,0.325531915,0.042553191,0.042553191,R4_siKEAP1_30
27094,HepG2,NIT,30,1,R4,16,siNFE2L2,522,0.333333333,0.333333333,0.034482759,0.034482759,R4_siNFE2L2_30
27095,HepG2,NIT,30,1,R4,16,mock,578,0.256055363,0.252595156,0.029411765,0.029411765,R4_mock_30
27096,HepG2,NIT,30,1,R4,16,siKinasePool,629,0.289348172,0.287758347,0.042925278,0.042925278,R4_siKinasePool_30
27097,HepG2,NIT,30,1,R4,17,siGCLC,587,0.388415673,0.385008518,0.04770017,0.04770017,R4_siGCLC_30
27098,HepG2,NIT,30,1,R4,17,siGCLM,458,0.434497817,0.434497817,0.069868996,0.069868996,R4_siGCLM_30
27099,HepG2,NIT,30,1,R4,17,siKEAP1,469,0.347547974,0.347547974,0.044776119,0.044776119,R4_siKEAP1_30
27100,HepG2,NIT,30,1,R4,17,siNFE2L2,531,0.348399247,0.344632768,0.052730697,0.052730697,R4_siNFE2L2_30
27101,HepG2,NIT,30,1,R4,17,mock,573,0.310645724,0.301919721,0.029668412,0.027923211,R4_mock_30
27102,HepG2,NIT,30,1,R4,17,siKinasePool,632,0.295886076,0.295886076,0.045886076,0.045886076,R4_siKinasePool_30
27103,HepG2,NIT,30,1,R4,18,siGCLC,623,0.391653291,0.390048154,0.041733547,0.041733547,R4_siGCLC_30
27104,HepG2,NIT,30,1,R4,18,siGCLM,458,0.406113537,0.403930131,0.069868996,0.069868996,R4_siGCLM_30
27105,HepG2,NIT,30,1,R4,18,siKEAP1,481,0.345114345,0.343035343,0.04989605,0.04989605,R4_siKEAP1_30
27106,HepG2,NIT,30,1,R4,18,siNFE2L2,546,0.366300366,0.362637363,0.053113553,0.053113553,R4_siNFE2L2_30
27107,HepG2,NIT,30,1,R4,18,mock,579,0.284974093,0.283246978,0.029360967,0.027633851,R4_mock_30
27108,HepG2,NIT,30,1,R4,18,siKinasePool,628,0.288216561,0.286624204,0.039808917,0.039808917,R4_siKinasePool_30
27109,HepG2,NIT,30,1,R4,19,siGCLC,618,0.406148867,0.406148867,0.050161812,0.048543689,R4_siGCLC_30
27110,HepG2,NIT,30,1,R4,19,siGCLM,454,0.427312775,0.427312775,0.066079295,0.066079295,R4_siGCLM_30
27111,HepG2,NIT,30,1,R4,19,siKEAP1,488,0.358606557,0.356557377,0.055327869,0.055327869,R4_siKEAP1_30
27112,HepG2,NIT,30,1,R4,19,siNFE2L2,540,0.401851852,0.398148148,0.053703704,0.053703704,R4_siNFE2L2_30
27113,HepG2,NIT,30,1,R4,19,mock,598,0.302675585,0.301003344,0.035117057,0.035117057,R4_mock_30
27114,HepG2,NIT,30,1,R4,19,siKinasePool,627,0.303030303,0.303030303,0.038277512,0.038277512,R4_siKinasePool_30
27115,HepG2,NIT,30,1,R4,20,siGCLC,640,0.4265625,0.425,0.0453125,0.04375,R4_siGCLC_30
27116,HepG2,NIT,30,1,R4,20,siGCLM,455,0.437362637,0.432967033,0.063736264,0.063736264,R4_siGCLM_30
27117,HepG2,NIT,30,1,R4,20,siKEAP1,500,0.362,0.358,0.042,0.042,R4_siKEAP1_30
27118,HepG2,NIT,30,1,R4,20,siNFE2L2,565,0.380530973,0.380530973,0.044247788,0.044247788,R4_siNFE2L2_30
27119,HepG2,NIT,30,1,R4,20,mock,571,0.348511384,0.348511384,0.036777583,0.036777583,R4_mock_30
27120,HepG2,NIT,30,1,R4,20,siKinasePool,631,0.343898574,0.342313788,0.04437401,0.04437401,R4_siKinasePool_30
27121,HepG2,NIT,30,1,R4,21,siGCLC,664,0.418674699,0.415662651,0.034638554,0.034638554,R4_siGCLC_30
27122,HepG2,NIT,30,1,R4,21,siGCLM,451,0.44789357,0.445676275,0.053215078,0.050997783,R4_siGCLM_30
27123,HepG2,NIT,30,1,R4,21,siKEAP1,513,0.385964912,0.384015595,0.054580897,0.054580897,R4_siKEAP1_30
27124,HepG2,NIT,30,1,R4,21,siNFE2L2,558,0.397849462,0.396057348,0.039426523,0.039426523,R4_siNFE2L2_30
27125,HepG2,NIT,30,1,R4,21,mock,596,0.323825503,0.323825503,0.02852349,0.02852349,R4_mock_30
27126,HepG2,NIT,30,1,R4,21,siKinasePool,634,0.370662461,0.369085174,0.034700315,0.034700315,R4_siKinasePool_30
27127,HepG2,NIT,30,1,R4,22,siGCLC,705,0.436879433,0.435460993,0.024113475,0.024113475,R4_siGCLC_30
27128,HepG2,NIT,30,1,R4,22,siGCLM,472,0.466101695,0.463983051,0.048728814,0.048728814,R4_siGCLM_30
27129,HepG2,NIT,30,1,R4,22,siKEAP1,514,0.39688716,0.39688716,0.044747082,0.044747082,R4_siKEAP1_30
27130,HepG2,NIT,30,1,R4,22,siNFE2L2,594,0.383838384,0.382154882,0.048821549,0.048821549,R4_siNFE2L2_30
27131,HepG2,NIT,30,1,R4,22,mock,590,0.337288136,0.33559322,0.030508475,0.030508475,R4_mock_30
27132,HepG2,NIT,30,1,R4,22,siKinasePool,638,0.37460815,0.373040752,0.036050157,0.036050157,R4_siKinasePool_30
27133,HepG2,NIT,30,1,R4,23,siGCLC,723,0.428769018,0.426002766,0.033195021,0.033195021,R4_siGCLC_30
27134,HepG2,NIT,30,1,R4,23,siGCLM,492,0.443089431,0.43902439,0.054878049,0.054878049,R4_siGCLM_30
27135,HepG2,NIT,30,1,R4,23,siKEAP1,519,0.402697495,0.402697495,0.044315992,0.044315992,R4_siKEAP1_30
27136,HepG2,NIT,30,1,R4,23,siNFE2L2,581,0.387263339,0.385542169,0.04475043,0.04302926,R4_siNFE2L2_30
27137,HepG2,NIT,30,1,R4,23,mock,585,0.362393162,0.358974359,0.034188034,0.034188034,R4_mock_30
27138,HepG2,NIT,30,1,R4,23,siKinasePool,631,0.375594295,0.372424723,0.038034865,0.038034865,R4_siKinasePool_30
27139,HepG2,NIT,30,1,R4,24,siGCLC,715,0.433566434,0.432167832,0.032167832,0.032167832,R4_siGCLC_30
27140,HepG2,NIT,30,1,R4,24,siGCLM,498,0.459839357,0.459839357,0.054216867,0.054216867,R4_siGCLM_30
27141,HepG2,NIT,30,1,R4,24,siKEAP1,517,0.433268859,0.431334623,0.056092843,0.056092843,R4_siKEAP1_30
27142,HepG2,NIT,30,1,R4,24,siNFE2L2,581,0.442340792,0.43545611,0.049913941,0.049913941,R4_siNFE2L2_30
27143,HepG2,NIT,30,1,R4,24,mock,579,0.367875648,0.366148532,0.029360967,0.029360967,R4_mock_30
27144,HepG2,NIT,30,1,R4,24,siKinasePool,657,0.388127854,0.385083714,0.03957382,0.03957382,R4_siKinasePool_30
27145,HepG2,NIT,30,1,R4,25,siGCLC,730,0.420547945,0.417808219,0.028767123,0.028767123,R4_siGCLC_30
27146,HepG2,NIT,30,1,R4,25,siGCLM,492,0.514227642,0.512195122,0.036585366,0.036585366,R4_siGCLM_30
27147,HepG2,NIT,30,1,R4,25,siKEAP1,525,0.407619048,0.407619048,0.043809524,0.043809524,R4_siKEAP1_30
27148,HepG2,NIT,30,1,R4,25,siNFE2L2,588,0.43537415,0.43537415,0.052721088,0.049319728,R4_siNFE2L2_30
27149,HepG2,NIT,30,1,R4,25,mock,598,0.39632107,0.394648829,0.031772575,0.031772575,R4_mock_30
27150,HepG2,NIT,30,1,R4,25,siKinasePool,651,0.380952381,0.377880184,0.036866359,0.036866359,R4_siKinasePool_30
27151,HepG2,NIT,30,1,R4,26,siGCLC,717,0.468619247,0.465829847,0.032078103,0.032078103,R4_siGCLC_30
27152,HepG2,NIT,30,1,R4,26,siGCLM,532,0.471804511,0.471804511,0.045112782,0.045112782,R4_siGCLM_30
27153,HepG2,NIT,30,1,R4,26,siKEAP1,516,0.420542636,0.416666667,0.048449612,0.048449612,R4_siKEAP1_30
27154,HepG2,NIT,30,1,R4,26,siNFE2L2,604,0.435430464,0.435430464,0.049668874,0.046357616,R4_siNFE2L2_30
27155,HepG2,NIT,30,1,R4,26,mock,582,0.431271478,0.429553265,0.032646048,0.032646048,R4_mock_30
27156,HepG2,NIT,30,1,R4,26,siKinasePool,649,0.426810478,0.425269646,0.046224961,0.046224961,R4_siKinasePool_30
27157,HepG2,NIT,30,1,R4,27,siGCLC,769,0.416124837,0.413524057,0.035110533,0.035110533,R4_siGCLC_30
27158,HepG2,NIT,30,1,R4,27,siGCLM,558,0.44265233,0.440860215,0.050179211,0.044802867,R4_siGCLM_30
27159,HepG2,NIT,30,1,R4,27,siKEAP1,584,0.393835616,0.393835616,0.042808219,0.042808219,R4_siKEAP1_30
27160,HepG2,NIT,30,1,R4,27,siNFE2L2,597,0.435510888,0.427135678,0.050251256,0.050251256,R4_siNFE2L2_30
27161,HepG2,NIT,30,1,R4,27,mock,589,0.432937182,0.427843803,0.037351443,0.037351443,R4_mock_30
27162,HepG2,NIT,30,1,R4,27,siKinasePool,638,0.410658307,0.407523511,0.043887147,0.043887147,R4_siKinasePool_30
27163,HepG2,NIT,30,1,R4,28,siGCLC,786,0.389312977,0.389312977,0.034351145,0.03307888,R4_siGCLC_30
27164,HepG2,NIT,30,1,R4,28,siGCLM,529,0.449905482,0.448015123,0.056710775,0.056710775,R4_siGCLM_30
27165,HepG2,NIT,30,1,R4,28,siKEAP1,535,0.437383178,0.437383178,0.044859813,0.044859813,R4_siKEAP1_30
27166,HepG2,NIT,30,1,R4,28,siNFE2L2,599,0.444073456,0.440734558,0.056761269,0.05509182,R4_siNFE2L2_30
27167,HepG2,NIT,30,1,R4,28,mock,602,0.430232558,0.42192691,0.033222591,0.033222591,R4_mock_30
27168,HepG2,NIT,30,1,R4,28,siKinasePool,650,0.413846154,0.410769231,0.047692308,0.047692308,R4_siKinasePool_30
27169,HepG2,NIT,30,1,R4,29,siGCLC,760,0.432894737,0.432894737,0.034210526,0.034210526,R4_siGCLC_30
27170,HepG2,NIT,30,1,R4,29,siGCLM,546,0.461538462,0.461538462,0.047619048,0.045787546,R4_siGCLM_30
27171,HepG2,NIT,30,1,R4,29,siKEAP1,596,0.412751678,0.411073826,0.040268456,0.038590604,R4_siKEAP1_30
27172,HepG2,NIT,30,1,R4,29,siNFE2L2,613,0.463295269,0.460032626,0.058727569,0.057096248,R4_siNFE2L2_30
27173,HepG2,NIT,30,1,R4,29,mock,594,0.429292929,0.422558923,0.037037037,0.035353535,R4_mock_30
27174,HepG2,NIT,30,1,R4,29,siKinasePool,637,0.448979592,0.448979592,0.03610675,0.03610675,R4_siKinasePool_30
27175,HepG2,NIT,30,1,R4,30,siGCLC,770,0.4,0.4,0.042857143,0.042857143,R4_siGCLC_30
27176,HepG2,NIT,30,1,R4,30,siGCLM,591,0.441624365,0.439932318,0.045685279,0.045685279,R4_siGCLM_30
27177,HepG2,NIT,30,1,R4,30,siKEAP1,620,0.416129032,0.412903226,0.035483871,0.035483871,R4_siKEAP1_30
27178,HepG2,NIT,30,1,R4,30,siNFE2L2,632,0.471518987,0.465189873,0.063291139,0.060126582,R4_siNFE2L2_30
27179,HepG2,NIT,30,1,R4,30,mock,598,0.424749164,0.424749164,0.043478261,0.040133779,R4_mock_30
27180,HepG2,NIT,30,1,R4,30,siKinasePool,654,0.45412844,0.45412844,0.039755352,0.039755352,R4_siKinasePool_30
27181,HepG2,NIT,30,1,R4,31,siGCLC,757,0.416116248,0.414795244,0.043593131,0.042272127,R4_siGCLC_30
27182,HepG2,NIT,30,1,R4,31,siGCLM,567,0.453262787,0.451499118,0.042328042,0.042328042,R4_siGCLM_30
27183,HepG2,NIT,30,1,R4,31,siKEAP1,623,0.3964687,0.394863563,0.040128411,0.040128411,R4_siKEAP1_30
27184,HepG2,NIT,30,1,R4,31,siNFE2L2,669,0.44245142,0.439461883,0.052316891,0.050822123,R4_siNFE2L2_30
27185,HepG2,NIT,30,1,R4,31,mock,593,0.451939292,0.445193929,0.035413153,0.033726813,R4_mock_30
27186,HepG2,NIT,30,1,R4,31,siKinasePool,648,0.455246914,0.452160494,0.044753086,0.043209877,R4_siKinasePool_30
27187,HepG2,NIT,30,1,R4,32,siGCLC,768,0.407552083,0.407552083,0.041666667,0.041666667,R4_siGCLC_30
27188,HepG2,NIT,30,1,R4,32,siGCLM,617,0.470016207,0.470016207,0.040518639,0.040518639,R4_siGCLM_30
27189,HepG2,NIT,30,1,R4,32,siKEAP1,652,0.391104294,0.389570552,0.047546012,0.047546012,R4_siKEAP1_30
27190,HepG2,NIT,30,1,R4,32,siNFE2L2,663,0.457013575,0.450980392,0.064856712,0.064856712,R4_siNFE2L2_30
27191,HepG2,NIT,30,1,R4,32,mock,616,0.478896104,0.474025974,0.034090909,0.032467532,R4_mock_30
27192,HepG2,NIT,30,1,R4,32,siKinasePool,677,0.454948301,0.450516987,0.045790251,0.042836041,R4_siKinasePool_30
27193,HepG2,NIT,30,1,R4,33,siGCLC,776,0.413659794,0.412371134,0.034793814,0.034793814,R4_siGCLC_30
27194,HepG2,NIT,30,1,R4,33,siGCLM,671,0.424739195,0.423248882,0.041728763,0.041728763,R4_siGCLM_30
27195,HepG2,NIT,30,1,R4,33,siKEAP1,623,0.44141252,0.438202247,0.036918138,0.036918138,R4_siKEAP1_30
27196,HepG2,NIT,30,1,R4,33,siNFE2L2,693,0.437229437,0.435786436,0.067821068,0.067821068,R4_siNFE2L2_30
27197,HepG2,NIT,30,1,R4,33,mock,662,0.46978852,0.463746224,0.034743202,0.033232628,R4_mock_30
27198,HepG2,NIT,30,1,R4,33,siKinasePool,682,0.470674487,0.467741935,0.042521994,0.042521994,R4_siKinasePool_30
27199,HepG2,NIT,30,1,R4,34,siGCLC,787,0.42566709,0.42566709,0.049555273,0.049555273,R4_siGCLC_30
27200,HepG2,NIT,30,1,R4,34,siGCLM,657,0.445966514,0.442922374,0.0456621,0.0456621,R4_siGCLM_30
27201,HepG2,NIT,30,1,R4,34,siKEAP1,679,0.393225331,0.393225331,0.041237113,0.041237113,R4_siKEAP1_30
27202,HepG2,NIT,30,1,R4,34,siNFE2L2,653,0.460949464,0.45482389,0.068912711,0.068912711,R4_siNFE2L2_30
27203,HepG2,NIT,30,1,R4,34,mock,653,0.453292496,0.451761103,0.030627871,0.029096478,R4_mock_30
27204,HepG2,NIT,30,1,R4,34,siKinasePool,711,0.445850914,0.440225035,0.043600563,0.043600563,R4_siKinasePool_30
27205,HepG2,NIT,30,1,R4,35,siGCLC,786,0.371501272,0.371501272,0.054707379,0.053435115,R4_siGCLC_30
27206,HepG2,NIT,30,1,R4,35,siGCLM,623,0.439807384,0.439807384,0.056179775,0.056179775,R4_siGCLM_30
27207,HepG2,NIT,30,1,R4,35,siKEAP1,662,0.377643505,0.376132931,0.043806647,0.043806647,R4_siKEAP1_30
27208,HepG2,NIT,30,1,R4,35,siNFE2L2,705,0.424113475,0.418439716,0.082269504,0.082269504,R4_siNFE2L2_30
27209,HepG2,NIT,30,1,R4,35,mock,671,0.44709389,0.445603577,0.032786885,0.031296572,R4_mock_30
27210,HepG2,NIT,30,1,R4,35,siKinasePool,753,0.458167331,0.456839309,0.043824701,0.043824701,R4_siKinasePool_30
27211,HepG2,NIT,30,1,R4,36,siGCLC,786,0.408396947,0.407124682,0.050890585,0.049618321,R4_siGCLC_30
27212,HepG2,NIT,30,1,R4,36,siGCLM,602,0.448504983,0.448504983,0.054817276,0.054817276,R4_siGCLM_30
27213,HepG2,NIT,30,1,R4,36,siKEAP1,615,0.429268293,0.429268293,0.03902439,0.03902439,R4_siKEAP1_30
27214,HepG2,NIT,30,1,R4,36,siNFE2L2,701,0.419400856,0.419400856,0.075606277,0.075606277,R4_siNFE2L2_30
27215,HepG2,NIT,30,1,R4,36,mock,648,0.475308642,0.469135802,0.033950617,0.033950617,R4_mock_30
27216,HepG2,NIT,30,1,R4,36,siKinasePool,749,0.453938585,0.452603471,0.053404539,0.053404539,R4_siKinasePool_30
27217,HepG2,NIT,30,1,R4,37,siGCLC,820,0.441463415,0.441463415,0.05,0.05,R4_siGCLC_30
27218,HepG2,NIT,30,1,R4,37,siGCLM,639,0.44913928,0.44913928,0.051643192,0.051643192,R4_siGCLM_30
27219,HepG2,NIT,30,1,R4,37,siKEAP1,669,0.426008969,0.4245142,0.043348281,0.043348281,R4_siKEAP1_30
27220,HepG2,NIT,30,1,R4,37,siNFE2L2,716,0.431564246,0.431564246,0.07122905,0.07122905,R4_siNFE2L2_30
27221,HepG2,NIT,30,1,R4,37,mock,654,0.4617737,0.460244648,0.039755352,0.039755352,R4_mock_30
27222,HepG2,NIT,30,1,R4,37,siKinasePool,758,0.440633245,0.440633245,0.052770449,0.052770449,R4_siKinasePool_30
27223,HepG2,NIT,30,1,R4,38,siGCLC,902,0.407982262,0.407982262,0.045454545,0.045454545,R4_siGCLC_30
27224,HepG2,NIT,30,1,R4,38,siGCLM,669,0.439461883,0.439461883,0.053811659,0.053811659,R4_siGCLM_30
27225,HepG2,NIT,30,1,R4,38,siKEAP1,718,0.377437326,0.374651811,0.029247911,0.029247911,R4_siKEAP1_30
27226,HepG2,NIT,30,1,R4,38,siNFE2L2,715,0.46013986,0.458741259,0.074125874,0.074125874,R4_siNFE2L2_30
27227,HepG2,NIT,30,1,R4,38,mock,663,0.476621418,0.472096531,0.042232278,0.042232278,R4_mock_30
27228,HepG2,NIT,30,1,R4,38,siKinasePool,752,0.465425532,0.46143617,0.054521277,0.054521277,R4_siKinasePool_30
27229,HepG2,NIT,30,1,R4,39,siGCLC,838,0.439140811,0.436754177,0.040572792,0.040572792,R4_siGCLC_30
27230,HepG2,NIT,30,1,R4,39,siGCLM,663,0.467571644,0.466063348,0.051282051,0.051282051,R4_siGCLM_30
27231,HepG2,NIT,30,1,R4,39,siKEAP1,728,0.358516484,0.358516484,0.038461538,0.038461538,R4_siKEAP1_30
27232,HepG2,NIT,30,1,R4,39,siNFE2L2,734,0.423705722,0.423705722,0.066757493,0.066757493,R4_siNFE2L2_30
27233,HepG2,NIT,30,1,R4,39,mock,669,0.479820628,0.476831091,0.031390135,0.031390135,R4_mock_30
27234,HepG2,NIT,30,1,R4,39,siKinasePool,767,0.443285528,0.438070404,0.046936115,0.046936115,R4_siKinasePool_30
27235,HepG2,NIT,30,1,R4,40,siGCLC,868,0.43202765,0.429723502,0.050691244,0.050691244,R4_siGCLC_30
27236,HepG2,NIT,30,1,R4,40,siGCLM,704,0.416193182,0.414772727,0.051136364,0.049715909,R4_siGCLM_30
27237,HepG2,NIT,30,1,R4,40,siKEAP1,721,0.346740638,0.345353675,0.034674064,0.033287101,R4_siKEAP1_30
27238,HepG2,NIT,30,1,R4,40,siNFE2L2,764,0.416230366,0.412303665,0.070680628,0.070680628,R4_siNFE2L2_30
27239,HepG2,NIT,30,1,R4,40,mock,693,0.486291486,0.483405483,0.036075036,0.036075036,R4_mock_30
27240,HepG2,NIT,30,1,R4,40,siKinasePool,777,0.44015444,0.438867439,0.051480051,0.05019305,R4_siKinasePool_30
27241,HepG2,NIT,30,1,R4,41,siGCLC,898,0.405345212,0.405345212,0.046770601,0.046770601,R4_siGCLC_30
27242,HepG2,NIT,30,1,R4,41,siGCLM,713,0.455820477,0.453015428,0.047685835,0.047685835,R4_siGCLM_30
27243,HepG2,NIT,30,1,R4,41,siKEAP1,715,0.372027972,0.369230769,0.043356643,0.043356643,R4_siKEAP1_30
27244,HepG2,NIT,30,1,R4,41,siNFE2L2,773,0.439844761,0.4385511,0.076326003,0.076326003,R4_siNFE2L2_30
27245,HepG2,NIT,30,1,R4,41,mock,693,0.476190476,0.473304473,0.044733045,0.043290043,R4_mock_30
27246,HepG2,NIT,30,1,R4,41,siKinasePool,795,0.40754717,0.40754717,0.050314465,0.050314465,R4_siKinasePool_30
27247,HepG2,NIT,30,1,R4,42,siGCLC,900,0.401111111,0.401111111,0.047777778,0.047777778,R4_siGCLC_30
27248,HepG2,NIT,30,1,R4,42,siGCLM,762,0.423884514,0.423884514,0.051181102,0.051181102,R4_siGCLM_30
27249,HepG2,NIT,30,1,R4,42,siKEAP1,757,0.344782034,0.342140026,0.042272127,0.042272127,R4_siKEAP1_30
27250,HepG2,NIT,30,1,R4,42,siNFE2L2,807,0.411400248,0.408921933,0.068153656,0.068153656,R4_siNFE2L2_30
27251,HepG2,NIT,30,1,R4,42,mock,689,0.47605225,0.474600871,0.040638607,0.040638607,R4_mock_30
27252,HepG2,NIT,30,1,R4,42,siKinasePool,769,0.43953186,0.438231469,0.053315995,0.053315995,R4_siKinasePool_30
27253,HepG2,NIT,30,1,R4,43,siGCLC,872,0.423165138,0.423165138,0.048165138,0.048165138,R4_siGCLC_30
27254,HepG2,NIT,30,1,R4,43,siGCLM,744,0.434139785,0.432795699,0.053763441,0.053763441,R4_siGCLM_30
27255,HepG2,NIT,30,1,R4,43,siKEAP1,761,0.32325887,0.321944809,0.036793693,0.036793693,R4_siKEAP1_30
27256,HepG2,NIT,30,1,R4,43,siNFE2L2,774,0.457364341,0.454780362,0.07751938,0.07751938,R4_siNFE2L2_30
27257,HepG2,NIT,30,1,R4,43,mock,704,0.454545455,0.454545455,0.045454545,0.045454545,R4_mock_30
27258,HepG2,NIT,30,1,R4,43,siKinasePool,789,0.410646388,0.409378961,0.045627376,0.045627376,R4_siKinasePool_30
27259,HepG2,NIT,30,1,R4,44,siGCLC,852,0.417840376,0.417840376,0.050469484,0.050469484,R4_siGCLC_30
27260,HepG2,NIT,30,1,R4,44,siGCLM,735,0.431292517,0.431292517,0.054421769,0.054421769,R4_siGCLM_30
27261,HepG2,NIT,30,1,R4,44,siKEAP1,757,0.346103038,0.342140026,0.044914135,0.044914135,R4_siKEAP1_30
27262,HepG2,NIT,30,1,R4,44,siNFE2L2,764,0.428010471,0.422774869,0.090314136,0.086387435,R4_siNFE2L2_30
27263,HepG2,NIT,30,1,R4,44,mock,743,0.449528937,0.445491252,0.044414536,0.044414536,R4_mock_30
27264,HepG2,NIT,30,1,R4,44,siKinasePool,784,0.426020408,0.424744898,0.053571429,0.053571429,R4_siKinasePool_30
27265,HepG2,NIT,30,1,R4,45,siGCLC,872,0.403669725,0.403669725,0.05733945,0.05733945,R4_siGCLC_30
27266,HepG2,NIT,30,1,R4,45,siGCLM,706,0.446175637,0.443342776,0.066572238,0.065155807,R4_siGCLM_30
27267,HepG2,NIT,30,1,R4,45,siKEAP1,780,0.319230769,0.319230769,0.051282051,0.051282051,R4_siKEAP1_30
27268,HepG2,NIT,30,1,R4,45,siNFE2L2,786,0.422391858,0.421119593,0.081424936,0.078880407,R4_siNFE2L2_30
27269,HepG2,NIT,30,1,R4,45,mock,744,0.448924731,0.444892473,0.047043011,0.047043011,R4_mock_30
27270,HepG2,NIT,30,1,R4,45,siKinasePool,800,0.40375,0.40125,0.0625,0.0625,R4_siKinasePool_30
27271,HepG2,NIT,30,2,R4,1,siGCLC,292,0.232876712,0.232876712,0.174657534,0.171232877,R4_siGCLC_30
27272,HepG2,NIT,30,2,R4,1,siGCLM,375,0.2,0.2,0.181333333,0.178666667,R4_siGCLM_30
27273,HepG2,NIT,30,2,R4,1,siKEAP1,334,0.125748503,0.122754491,0.074850299,0.074850299,R4_siKEAP1_30
27274,HepG2,NIT,30,2,R4,1,siNFE2L2,256,0.1328125,0.1328125,0.12890625,0.12890625,R4_siNFE2L2_30
27275,HepG2,NIT,30,2,R4,1,mock,385,0.05974026,0.05974026,0.044155844,0.044155844,R4_mock_30
27276,HepG2,NIT,30,2,R4,1,siKinasePool,493,0.121703854,0.119675456,0.073022312,0.073022312,R4_siKinasePool_30
27277,HepG2,NIT,30,2,R4,2,siGCLC,294,0.231292517,0.231292517,0.156462585,0.156462585,R4_siGCLC_30
27278,HepG2,NIT,30,2,R4,2,siGCLM,380,0.184210526,0.184210526,0.186842105,0.186842105,R4_siGCLM_30
27279,HepG2,NIT,30,2,R4,2,siKEAP1,334,0.134730539,0.134730539,0.071856287,0.071856287,R4_siKEAP1_30
27280,HepG2,NIT,30,2,R4,2,siNFE2L2,250,0.148,0.148,0.128,0.128,R4_siNFE2L2_30
27281,HepG2,NIT,30,2,R4,2,mock,392,0.071428571,0.071428571,0.038265306,0.038265306,R4_mock_30
