,compound,concentration,replicate,TimePoint,siRNA,StateVar,data4modelReal
1676,NIT,120,R3,12,siKinasePool,Live_cells,0.664457025
1677,NIT,120,R3,12,siKinasePool,Total_cells,1.017326733
1678,NIT,120,R3,13,siKinasePool,Apop_cells,0.371523282
1679,NIT,120,R3,13,siKinasePool,Live_cells,0.65900477
1680,NIT,120,R3,13,siKinasePool,Total_cells,1.030528053
1681,NIT,120,R3,14,siKinasePool,Apop_cells,0.400932282
1682,NIT,120,R3,14,siKinasePool,Live_cells,0.637021513
1683,NIT,120,R3,14,siKinasePool,Total_cells,1.037953795
1684,NIT,120,R3,15,siKinasePool,Apop_cells,0.420773516
1685,NIT,120,R3,15,siKinasePool,Live_cells,0.627906352
1686,NIT,120,R3,15,siKinasePool,Total_cells,1.048679868
1687,NIT,120,R3,16,siKinasePool,Apop_cells,0.454228525
1688,NIT,120,R3,16,siKinasePool,Live_cells,0.621679066
1689,NIT,120,R3,16,siKinasePool,Total_cells,1.075907591
1690,NIT,120,R3,17,siKinasePool,Apop_cells,0.48116892
1691,NIT,120,R3,17,siKinasePool,Live_cells,0.578237021
1692,NIT,120,R3,17,siKinasePool,Total_cells,1.059405941
1693,NIT,120,R3,18,siKinasePool,Apop_cells,0.498674097
1694,NIT,120,R3,18,siKinasePool,Live_cells,0.616837454
1695,NIT,120,R3,18,siKinasePool,Total_cells,1.115511551
1696,NIT,120,R3,19,siKinasePool,Apop_cells,0.510980341
1697,NIT,120,R3,19,siKinasePool,Live_cells,0.593805137
1698,NIT,120,R3,19,siKinasePool,Total_cells,1.104785479
1699,NIT,120,R3,20,siKinasePool,Apop_cells,0.530298811
1700,NIT,120,R3,20,siKinasePool,Live_cells,0.597588978
1701,NIT,120,R3,20,siKinasePool,Total_cells,1.127887789
